Game_id	Person_id	OffRtg	DefRtg
006728e4c10e957011e1f24878e6054a	e59b921ab3da55f632bc748beb12805a	0.0	0.0
006728e4c10e957011e1f24878e6054a	4413c19cf092bda39332d7833c90bfe6	95.1219512195122	82.92682926829268
006728e4c10e957011e1f24878e6054a	bf6ed471f8425903310f08548a206905	0.0	0.0
006728e4c10e957011e1f24878e6054a	5cce6ffa455e6372d9de0de400482ab6	98.03921568627452	62.745098039215684
006728e4c10e957011e1f24878e6054a	4dd3d6a51dc97c651d3a86eec4362a1f	93.87755102040816	71.42857142857143
006728e4c10e957011e1f24878e6054a	7027df5d9c51192f3527ac8c74b4d08d	0.0	0.0
006728e4c10e957011e1f24878e6054a	d81d912f81fa43178f423aa89a713e96	90.19607843137256	84.31372549019608
03ac65b9a32fde1e201bfb427f6e41e4	255fe2a8be0ed5c06dd99969ab4fea55	105.55555555555556	91.66666666666667
03ac65b9a32fde1e201bfb427f6e41e4	94e99d76e87ee926faab66d382b3a955	0.0	0.0
03ac65b9a32fde1e201bfb427f6e41e4	ad1c818605d80c2d6aeabf60426e94a9	0.0	0.0
03ac65b9a32fde1e201bfb427f6e41e4	52c6125836c465f4ac5232121dacb49d	100.0	90.9090909090909
03ac65b9a32fde1e201bfb427f6e41e4	ff59dc439c6c323320bc355afe884fcb	73.33333333333333	72.38095238095238
03ac65b9a32fde1e201bfb427f6e41e4	7dfbb5980c066844384ba7424aceae47	78.63247863247864	76.92307692307692
03ac65b9a32fde1e201bfb427f6e41e4	3626b893fc73a5cbd67d1ea48a5c7039	75.57251908396947	78.62595419847328
03ac65b9a32fde1e201bfb427f6e41e4	0b978fcfa7f2ec839c563a755e345ff8	62.06896551724138	93.10344827586206
03ac65b9a32fde1e201bfb427f6e41e4	bfef77a3e57907855444410d490e7bfd	0.0	0.0
03ac65b9a32fde1e201bfb427f6e41e4	7ad61d685fab533836df6c4605db1ac2	0.0	0.0
03ac65b9a32fde1e201bfb427f6e41e4	1a6703883f8f47bb4daf09c03be3bda2	89.10891089108911	65.34653465346534
03ac65b9a32fde1e201bfb427f6e41e4	ff52c317e26534ae1679da3c917e9fec	80.0	80.6896551724138
03ac65b9a32fde1e201bfb427f6e41e4	25b9943b95a816346c06eae76c78a593	0.0	0.0
03ac65b9a32fde1e201bfb427f6e41e4	ef232aca3c330ff4f84215374638d026	0.0	0.0
03ac65b9a32fde1e201bfb427f6e41e4	31598ba01a3fff03ed0a87d7dea11dfe	78.37837837837837	82.88288288288288
03ac65b9a32fde1e201bfb427f6e41e4	11beb0ae23e6425510297a31fa21881e	76.99115044247787	83.1858407079646
03ac65b9a32fde1e201bfb427f6e41e4	1177a5cdd245dc40c6c39bac4df89ce3	0.0	0.0
03ac65b9a32fde1e201bfb427f6e41e4	6ad10958a1d4920dccb1daec39bebd6b	72.07207207207207	72.07207207207207
03ac65b9a32fde1e201bfb427f6e41e4	83c15c0962941640faab838a8f6f151d	76.51515151515152	75.0
03ac65b9a32fde1e201bfb427f6e41e4	a1591595c04d12e88e3cb427fb667618	79.67479674796748	74.79674796747967
03ac65b9a32fde1e201bfb427f6e41e4	a3bac86ad549b2f128a62399d73d6299	80.32786885245902	96.72131147540983
03ac65b9a32fde1e201bfb427f6e41e4	41c0674725d4cddab004649e9db5a3ce	77.41935483870968	96.7741935483871
03ac65b9a32fde1e201bfb427f6e41e4	90ba0d1de241290df2e124a5e02d68ef	94.44444444444444	111.11111111111111
03ac65b9a32fde1e201bfb427f6e41e4	6f6a807d57aae8f651222523dc82dc35	83.07692307692308	78.46153846153847
03ac65b9a32fde1e201bfb427f6e41e4	fbcda0bcb861e4726ca8871b8965ede4	0.0	0.0
03ac65b9a32fde1e201bfb427f6e41e4	14de632b07100527b0ced12fd4eeffb7	0.0	0.0
03ac65b9a32fde1e201bfb427f6e41e4	1f568a2342e4c375873d49a15e2d4448	82.3529411764706	94.11764705882354
03ac65b9a32fde1e201bfb427f6e41e4	821887f9a002be16b5f79729fae59e01	0.0	0.0
03ac65b9a32fde1e201bfb427f6e41e4	3d75035d20b173a867d4bf32c8a58f0b	0.0	0.0
03ac65b9a32fde1e201bfb427f6e41e4	31f28da997f1ed51f0f688b9d004b269	0.0	0.0
096e231adad0be6ab1cc89cce56847f8	ae53f8ba6761b64a174051da817785bc	89.74358974358974	69.23076923076923
096e231adad0be6ab1cc89cce56847f8	44230324724c84f122ac62a5f0918314	59.67741935483871	93.54838709677419
096e231adad0be6ab1cc89cce56847f8	8d2127290c94bd41b82a2938734bc750	84.61538461538461	73.07692307692308
096e231adad0be6ab1cc89cce56847f8	48ec4e6c52f418d5ca4ef510ba473ea0	78.21782178217822	84.15841584158416
096e231adad0be6ab1cc89cce56847f8	e816ff284dc3f965b8f3d605a3b91bae	57.142857142857146	71.42857142857143
096e231adad0be6ab1cc89cce56847f8	ed95dff5440fadf3042b5acacea81eed	0.0	0.0
096e231adad0be6ab1cc89cce56847f8	616281dee946056b071699476fdee9ec	78.4090909090909	84.0909090909091
096e231adad0be6ab1cc89cce56847f8	e814950408915f43de2b079dce7c21c5	72.4770642201835	88.9908256880734
096e231adad0be6ab1cc89cce56847f8	2ad626904c8b28cceb8e12c624a84240	84.78260869565217	67.3913043478261
096e231adad0be6ab1cc89cce56847f8	bd45fe7dba52aa2cd00ba80ff107d05b	0.0	0.0
096e231adad0be6ab1cc89cce56847f8	766802a8fda500d7945950de7398c9c6	85.57692307692308	75.96153846153847
096e231adad0be6ab1cc89cce56847f8	99104de2626f67c1fa2ce70504970c3f	80.26315789473684	82.89473684210526
096e231adad0be6ab1cc89cce56847f8	42e0d7167f04a4ff958c6442da0e6851	95.65217391304348	82.6086956521739
096e231adad0be6ab1cc89cce56847f8	c5dd5b2e3b975f0849d9b74e74125cb9	88.13559322033899	71.1864406779661
096e231adad0be6ab1cc89cce56847f8	5db9c1c8184510fee8161e7fafdc9c49	75.0	75.0
096e231adad0be6ab1cc89cce56847f8	f4a5ca938177c407a9dab5412e39498f	84.44444444444444	68.88888888888889
096e231adad0be6ab1cc89cce56847f8	1b37fed4823f31ccbf03515f4b9fe438	75.0	75.0
096e231adad0be6ab1cc89cce56847f8	c10b49616a2f4a23607dc1a8be4fde9f	87.20930232558139	76.74418604651163
096e231adad0be6ab1cc89cce56847f8	d00d552bc4e50f63f9397a74514519ba	57.142857142857146	107.14285714285714
096e231adad0be6ab1cc89cce56847f8	dd1da128c27db468d95b99b583f8a57d	57.142857142857146	71.42857142857143
096e231adad0be6ab1cc89cce56847f8	4ef3dae16c436459ff05156abca5cebd	62.5	85.71428571428571
096e231adad0be6ab1cc89cce56847f8	618f6d58ab2881152607c2a6e057bc51	84.93150684931507	67.12328767123287
096e231adad0be6ab1cc89cce56847f8	902362537ff2a39c0c0cfb82ab0adac2	72.22222222222223	77.77777777777777
096e231adad0be6ab1cc89cce56847f8	e59b921ab3da55f632bc748beb12805a	0.0	0.0
096e231adad0be6ab1cc89cce56847f8	4413c19cf092bda39332d7833c90bfe6	58.064516129032256	87.09677419354838
096e231adad0be6ab1cc89cce56847f8	bf6ed471f8425903310f08548a206905	0.0	0.0
096e231adad0be6ab1cc89cce56847f8	5cce6ffa455e6372d9de0de400482ab6	66.66666666666667	83.33333333333333
096e231adad0be6ab1cc89cce56847f8	4dd3d6a51dc97c651d3a86eec4362a1f	0.0	0.0
096e231adad0be6ab1cc89cce56847f8	7027df5d9c51192f3527ac8c74b4d08d	0.0	0.0
096e231adad0be6ab1cc89cce56847f8	d81d912f81fa43178f423aa89a713e96	79.74683544303798	86.07594936708861
117a5a71c34c2d8a39ff66d884462bd7	5a634567f5022bf46e1c990096fceb9f	0.0	0.0
117a5a71c34c2d8a39ff66d884462bd7	59c61598abe68e36e2a0f6b24f5344a9	58.333333333333336	100.0
117a5a71c34c2d8a39ff66d884462bd7	ade82b71d52bf8ebd00f724b25c87e95	76.66666666666667	87.77777777777777
117a5a71c34c2d8a39ff66d884462bd7	7a1c1f680a11456d505f05fa70712213	77.77777777777777	80.55555555555556
117a5a71c34c2d8a39ff66d884462bd7	ffc3716da11461d5337f42c2e9590797	62.5	96.875
117a5a71c34c2d8a39ff66d884462bd7	c4d3f5f09856d59a1ebd1618e137dc57	0.0	0.0
117a5a71c34c2d8a39ff66d884462bd7	16d76c912992709c8be29b896b8f9417	82.41758241758242	78.02197802197803
117a5a71c34c2d8a39ff66d884462bd7	71646c64f62c2748740c45b469e0d611	75.49019607843137	84.31372549019608
117a5a71c34c2d8a39ff66d884462bd7	758bfe4f98e1d0fc26ef37ef7f9688e4	84.61538461538461	80.76923076923077
117a5a71c34c2d8a39ff66d884462bd7	cf76849b2d40cd089fa8fe823846b717	64.0	84.0
117a5a71c34c2d8a39ff66d884462bd7	2ffe19dc39838eaa55a52d7b2fbd687c	80.76923076923077	80.76923076923077
117a5a71c34c2d8a39ff66d884462bd7	a05b7a85a87b3c7789bf03ec6de8a132	0.0	0.0
117a5a71c34c2d8a39ff66d884462bd7	6fd2a56d4457a4617bc4931d6c9f3f31	0.0	0.0
117a5a71c34c2d8a39ff66d884462bd7	ec1701b0740d49558c0e4292fbcf5d28	92.3076923076923	81.53846153846153
117a5a71c34c2d8a39ff66d884462bd7	0e35575a0624318cc691947fe700df94	0.0	0.0
117a5a71c34c2d8a39ff66d884462bd7	355440241677831feb31321e4f47389c	89.55223880597015	80.59701492537313
117a5a71c34c2d8a39ff66d884462bd7	fe4fc80aa14544264b2eca38dbe85bd1	87.36842105263158	73.6842105263158
117a5a71c34c2d8a39ff66d884462bd7	5254f09164f6bcfba80a12e595ca4724	77.88461538461539	78.84615384615384
117a5a71c34c2d8a39ff66d884462bd7	545561642487bf6991898bd62e9c3172	65.51724137931035	72.41379310344827
117a5a71c34c2d8a39ff66d884462bd7	fde04f931b1efe670ec01ec59424cd20	81.13207547169812	62.264150943396224
117a5a71c34c2d8a39ff66d884462bd7	682ee02d38c947defb4cf5e30fba6f96	87.5	83.75
117a5a71c34c2d8a39ff66d884462bd7	745fd2a3e78aaceb805e7bc19cf5f126	0.0	0.0
117a5a71c34c2d8a39ff66d884462bd7	f85a47779c423d73ea3b2aa48c54ff8b	78.0	81.0
117a5a71c34c2d8a39ff66d884462bd7	093587100e2037b5dec3199d77b35e8b	0.0	0.0
117a5a71c34c2d8a39ff66d884462bd7	ce84530bdb8f4a9e7cf97e14d536b8a0	82.27848101265823	86.07594936708861
117a5a71c34c2d8a39ff66d884462bd7	24e7fa348c6b922fe075358bdabc0b29	0.0	0.0
117a5a71c34c2d8a39ff66d884462bd7	d1159a16ddc833d8787756a5b90b9141	0.0	0.0
117a5a71c34c2d8a39ff66d884462bd7	59fa10b4c9f3cd3cf1048a41966fe24e	88.3495145631068	75.72815533980582
117a5a71c34c2d8a39ff66d884462bd7	68b4e768ed5b52bf2d2f882ebd051c66	0.0	0.0
117a5a71c34c2d8a39ff66d884462bd7	3d784b11288b827cbd97d6dbcd6602ec	0.0	0.0
1ea0a33aafb4a3cb31ba79cff049300c	ad1c818605d80c2d6aeabf60426e94a9	0.0	0.0
1ea0a33aafb4a3cb31ba79cff049300c	7dfbb5980c066844384ba7424aceae47	85.45454545454545	70.9090909090909
1ea0a33aafb4a3cb31ba79cff049300c	7ad61d685fab533836df6c4605db1ac2	0.0	0.0
1ea0a33aafb4a3cb31ba79cff049300c	ff52c317e26534ae1679da3c917e9fec	86.40776699029126	74.75728155339806
1ea0a33aafb4a3cb31ba79cff049300c	f562f72f83b8e06b60ff184531b07056	68.85245901639344	95.08196721311475
1ea0a33aafb4a3cb31ba79cff049300c	25b9943b95a816346c06eae76c78a593	0.0	0.0
1ea0a33aafb4a3cb31ba79cff049300c	23fbda7c31efd6cfa21e3ab6c89d53f3	69.90291262135922	88.3495145631068
1ea0a33aafb4a3cb31ba79cff049300c	bcf50b1e35f187b7c5bc18090cdfb7f6	81.03448275862068	75.86206896551724
1ea0a33aafb4a3cb31ba79cff049300c	ef232aca3c330ff4f84215374638d026	0.0	0.0
1ea0a33aafb4a3cb31ba79cff049300c	11beb0ae23e6425510297a31fa21881e	90.56603773584905	73.58490566037736
1ea0a33aafb4a3cb31ba79cff049300c	1177a5cdd245dc40c6c39bac4df89ce3	0.0	0.0
1ea0a33aafb4a3cb31ba79cff049300c	6ad10958a1d4920dccb1daec39bebd6b	90.69767441860465	70.93023255813954
1ea0a33aafb4a3cb31ba79cff049300c	83c15c0962941640faab838a8f6f151d	82.6086956521739	73.91304347826087
1ea0a33aafb4a3cb31ba79cff049300c	0a700ecf0eb76559949f1cb5b69a540b	76.78571428571429	81.25
1ea0a33aafb4a3cb31ba79cff049300c	9b6e807cc4c750b9f118126e87064522	0.0	0.0
1ea0a33aafb4a3cb31ba79cff049300c	6725198e0d39aa5b4cbe7b65265ce287	86.95652173913044	72.46376811594203
1ea0a33aafb4a3cb31ba79cff049300c	a3bac86ad549b2f128a62399d73d6299	71.42857142857143	83.33333333333333
1ea0a33aafb4a3cb31ba79cff049300c	2c447ab0a100cb50766552b0f6fadc2d	74.07407407407408	88.88888888888889
1ea0a33aafb4a3cb31ba79cff049300c	41c0674725d4cddab004649e9db5a3ce	69.76744186046511	93.02325581395348
1ea0a33aafb4a3cb31ba79cff049300c	90ba0d1de241290df2e124a5e02d68ef	70.0	92.0
1ea0a33aafb4a3cb31ba79cff049300c	1781491ce70efa8b357e255e07299f8c	0.0	0.0
1ea0a33aafb4a3cb31ba79cff049300c	1c5bebebc83437eca5ef0aaf6eabb15a	73.91304347826087	86.95652173913044
1ea0a33aafb4a3cb31ba79cff049300c	ce3ac26d43af7aa5555535cfed3f48cc	83.01886792452831	75.47169811320755
1ea0a33aafb4a3cb31ba79cff049300c	bbe5cb93ef483ea31d950f6c634837dc	0.0	100.0
1ea0a33aafb4a3cb31ba79cff049300c	1f568a2342e4c375873d49a15e2d4448	80.0	100.0
1ea0a33aafb4a3cb31ba79cff049300c	724b933e9d3762a78354b89759d0d19f	0.0	0.0
1ea0a33aafb4a3cb31ba79cff049300c	69c02fbc5211dd22186fa1b43e3c71b3	0.0	0.0
1ea0a33aafb4a3cb31ba79cff049300c	687b541bdc76b92b085fc1304f5c1bf1	86.53846153846153	80.76923076923077
1ea0a33aafb4a3cb31ba79cff049300c	31f28da997f1ed51f0f688b9d004b269	0.0	0.0
1ea0a33aafb4a3cb31ba79cff049300c	320f545028c6d47de639c3eb262476de	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	fb64ca4b8beaf4c4c6e4575fe2f3abd7	78.37837837837837	71.17117117117117
1ef70f0ed41e6862e3860613e3f21054	f3d6e924c2736c9e5771b0784e31c2df	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	32c044aa84d75ccd78c3c9f2aeb33bd9	73.33333333333333	84.44444444444444
1ef70f0ed41e6862e3860613e3f21054	7f438c18058290903c46dfe9d71bd68a	80.41237113402062	65.97938144329896
1ef70f0ed41e6862e3860613e3f21054	8c7a7249d80b1489594b3a2a87f3f19d	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	95c8abc40fb4ecf4fa5627975450dc95	72.91666666666667	76.04166666666667
1ef70f0ed41e6862e3860613e3f21054	1dabb767e07d0aa702ee58d41c15eab1	76.84210526315789	68.42105263157895
1ef70f0ed41e6862e3860613e3f21054	95920e4bf5b6c15ba8dffbf959b38ba5	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	722a380c9b59ef42226e8d392824dcb9	84.70588235294117	56.470588235294116
1ef70f0ed41e6862e3860613e3f21054	cbcdba92e7ebacd9418f0bf29a6f6d13	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	fa9ea3ddb13b576d0a7db1b23842c00e	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	1ddd9c3d32c6f8245158a15b58b38992	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	ef8b068ab7ac9d387b256404acd24cd5	81.81818181818181	66.23376623376623
1ef70f0ed41e6862e3860613e3f21054	9cf34a85700c146eaf259ed7a818ad63	76.25	75.0
1ef70f0ed41e6862e3860613e3f21054	b265ffd84dbeef427136d140811e7d5f	66.66666666666667	80.55555555555556
1ef70f0ed41e6862e3860613e3f21054	387ed8d45a1786fa72e95732df2dac4f	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	e49b2cc3f9aacd500b11a35b1c57112d	62.5	116.66666666666667
1ef70f0ed41e6862e3860613e3f21054	36fdadf436b164ee29174c8e1fde7271	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	fe8aca56ad93b72526d622348b190ec3	73.41772151898734	72.15189873417721
1ef70f0ed41e6862e3860613e3f21054	3007e387a7d41a704390cb5878271b9a	71.95121951219512	80.48780487804878
1ef70f0ed41e6862e3860613e3f21054	942a84f05f4ab956125f68ec0963481f	66.66666666666667	104.76190476190476
1ef70f0ed41e6862e3860613e3f21054	c950aaad2e56c87e9ac7281016d37cb6	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	324b2f11b1cd08156cceb7206ef69820	68.53932584269663	79.7752808988764
1ef70f0ed41e6862e3860613e3f21054	619d3e44dc84b366bd685de3e94b3bec	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	4cf82b670bd014fbd6b99ca1ffa25a4f	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	89c519190d06b39ae85634965daafa5c	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	18a823379f2bf4e4be8b419698cde91c	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	cf81e3b197158f3ddedae95005aa9859	66.66666666666667	84.94623655913979
1ef70f0ed41e6862e3860613e3f21054	eeaac18e3ac23a64e844e9686189d005	0.0	0.0
1ef70f0ed41e6862e3860613e3f21054	769cf4fe28af6cafc5887879e7f7f40f	0.0	0.0
25a5ddd58e1b7af731e179e2f98ed42f	bce6c859f6e409e45c3665c11e202ca9	79.48717948717949	73.07692307692308
25a5ddd58e1b7af731e179e2f98ed42f	5a634567f5022bf46e1c990096fceb9f	50.0	50.0
25a5ddd58e1b7af731e179e2f98ed42f	59c61598abe68e36e2a0f6b24f5344a9	115.38461538461539	66.66666666666667
25a5ddd58e1b7af731e179e2f98ed42f	ade82b71d52bf8ebd00f724b25c87e95	96.3855421686747	71.08433734939759
25a5ddd58e1b7af731e179e2f98ed42f	7a1c1f680a11456d505f05fa70712213	85.71428571428571	71.42857142857143
25a5ddd58e1b7af731e179e2f98ed42f	ffc3716da11461d5337f42c2e9590797	78.18181818181819	81.81818181818181
25a5ddd58e1b7af731e179e2f98ed42f	16d76c912992709c8be29b896b8f9417	107.8125	68.75
25a5ddd58e1b7af731e179e2f98ed42f	053f6b9f70bbc1116e3af3c8a2ecdbe6	50.0	50.0
25a5ddd58e1b7af731e179e2f98ed42f	e51630054008b5867f9fe3e04d1dd016	86.45833333333333	81.25
25a5ddd58e1b7af731e179e2f98ed42f	71646c64f62c2748740c45b469e0d611	85.05747126436782	83.9080459770115
25a5ddd58e1b7af731e179e2f98ed42f	758bfe4f98e1d0fc26ef37ef7f9688e4	76.0	82.0
25a5ddd58e1b7af731e179e2f98ed42f	cf76849b2d40cd089fa8fe823846b717	0.0	0.0
25a5ddd58e1b7af731e179e2f98ed42f	2ffe19dc39838eaa55a52d7b2fbd687c	96.3855421686747	72.28915662650603
25a5ddd58e1b7af731e179e2f98ed42f	f1970daaab6bd4c23edea9c6e4305b12	68.05555555555556	105.55555555555556
25a5ddd58e1b7af731e179e2f98ed42f	3fa713b9a00c76b7b09419786eaf79e0	60.0	111.11111111111111
25a5ddd58e1b7af731e179e2f98ed42f	49399a850e5eedd6953e506218ebd4b2	0.0	0.0
25a5ddd58e1b7af731e179e2f98ed42f	5b0d8dd8f942cf81c88a4ab317b20fc5	79.24528301886792	64.15094339622641
25a5ddd58e1b7af731e179e2f98ed42f	2d4ae904a46dd8141197a4bdbcbcebea	76.47058823529412	90.19607843137256
25a5ddd58e1b7af731e179e2f98ed42f	661390debadbc4b6d53f7d1883cdd279	70.0	85.0
25a5ddd58e1b7af731e179e2f98ed42f	86f33f0bc083cd2e9c543c4631d5690b	68.91891891891892	109.45945945945945
25a5ddd58e1b7af731e179e2f98ed42f	682ee02d38c947defb4cf5e30fba6f96	80.45977011494253	80.45977011494253
25a5ddd58e1b7af731e179e2f98ed42f	745fd2a3e78aaceb805e7bc19cf5f126	50.0	50.0
25a5ddd58e1b7af731e179e2f98ed42f	a0a99aa6dcb9947e8501d3c17e89cf01	0.0	0.0
25a5ddd58e1b7af731e179e2f98ed42f	d32d7f7ead681a3c45ac0401b025169b	76.59574468085107	90.42553191489361
25a5ddd58e1b7af731e179e2f98ed42f	24e7fa348c6b922fe075358bdabc0b29	0.0	0.0
25a5ddd58e1b7af731e179e2f98ed42f	d1159a16ddc833d8787756a5b90b9141	0.0	0.0
25a5ddd58e1b7af731e179e2f98ed42f	df04a338c0749cef4022674be6803411	50.0	50.0
25a5ddd58e1b7af731e179e2f98ed42f	f53d9aa67d5fed6677cf8d57a4707485	0.0	0.0
25a5ddd58e1b7af731e179e2f98ed42f	01e5ad8b6847aa68c70fe1acc54a884d	0.0	0.0
25a5ddd58e1b7af731e179e2f98ed42f	3d784b11288b827cbd97d6dbcd6602ec	50.0	50.0
27caeb326b241334bfb308787974f959	5a634567f5022bf46e1c990096fceb9f	0.0	0.0
27caeb326b241334bfb308787974f959	59c61598abe68e36e2a0f6b24f5344a9	86.66666666666667	73.33333333333333
27caeb326b241334bfb308787974f959	255fe2a8be0ed5c06dd99969ab4fea55	137.5	100.0
27caeb326b241334bfb308787974f959	94e99d76e87ee926faab66d382b3a955	0.0	0.0
27caeb326b241334bfb308787974f959	52c6125836c465f4ac5232121dacb49d	96.96969696969697	90.9090909090909
27caeb326b241334bfb308787974f959	ff59dc439c6c323320bc355afe884fcb	80.0	78.82352941176471
27caeb326b241334bfb308787974f959	ade82b71d52bf8ebd00f724b25c87e95	84.48275862068965	91.37931034482759
27caeb326b241334bfb308787974f959	7a1c1f680a11456d505f05fa70712213	80.0	86.36363636363636
27caeb326b241334bfb308787974f959	ffc3716da11461d5337f42c2e9590797	72.91666666666667	91.66666666666667
27caeb326b241334bfb308787974f959	16d76c912992709c8be29b896b8f9417	78.43137254901961	87.25490196078431
27caeb326b241334bfb308787974f959	3626b893fc73a5cbd67d1ea48a5c7039	84.16666666666667	74.16666666666667
27caeb326b241334bfb308787974f959	0b978fcfa7f2ec839c563a755e345ff8	92.85714285714286	90.47619047619048
27caeb326b241334bfb308787974f959	71646c64f62c2748740c45b469e0d611	78.35051546391753	89.69072164948453
27caeb326b241334bfb308787974f959	bfef77a3e57907855444410d490e7bfd	0.0	0.0
27caeb326b241334bfb308787974f959	758bfe4f98e1d0fc26ef37ef7f9688e4	91.66666666666667	116.66666666666667
27caeb326b241334bfb308787974f959	cf76849b2d40cd089fa8fe823846b717	76.19047619047619	104.76190476190476
27caeb326b241334bfb308787974f959	2ffe19dc39838eaa55a52d7b2fbd687c	75.72815533980582	84.46601941747574
27caeb326b241334bfb308787974f959	1a6703883f8f47bb4daf09c03be3bda2	83.65384615384616	76.92307692307692
27caeb326b241334bfb308787974f959	31598ba01a3fff03ed0a87d7dea11dfe	88.13559322033899	77.11864406779661
27caeb326b241334bfb308787974f959	a1591595c04d12e88e3cb427fb667618	97.95918367346938	77.55102040816327
27caeb326b241334bfb308787974f959	682ee02d38c947defb4cf5e30fba6f96	77.27272727272727	80.68181818181819
27caeb326b241334bfb308787974f959	745fd2a3e78aaceb805e7bc19cf5f126	0.0	0.0
27caeb326b241334bfb308787974f959	6f6a807d57aae8f651222523dc82dc35	85.07462686567165	76.11940298507463
27caeb326b241334bfb308787974f959	fbcda0bcb861e4726ca8871b8965ede4	0.0	0.0
27caeb326b241334bfb308787974f959	14de632b07100527b0ced12fd4eeffb7	0.0	0.0
27caeb326b241334bfb308787974f959	24e7fa348c6b922fe075358bdabc0b29	0.0	0.0
27caeb326b241334bfb308787974f959	821887f9a002be16b5f79729fae59e01	0.0	0.0
27caeb326b241334bfb308787974f959	d1159a16ddc833d8787756a5b90b9141	0.0	0.0
27caeb326b241334bfb308787974f959	3d75035d20b173a867d4bf32c8a58f0b	0.0	0.0
27caeb326b241334bfb308787974f959	3d784b11288b827cbd97d6dbcd6602ec	0.0	0.0
2877e9e9980619126420db0163ee0779	5a634567f5022bf46e1c990096fceb9f	0.0	0.0
2877e9e9980619126420db0163ee0779	59c61598abe68e36e2a0f6b24f5344a9	84.375	65.625
2877e9e9980619126420db0163ee0779	ade82b71d52bf8ebd00f724b25c87e95	78.82352941176471	65.88235294117646
2877e9e9980619126420db0163ee0779	7a1c1f680a11456d505f05fa70712213	75.0	63.04347826086956
2877e9e9980619126420db0163ee0779	ffc3716da11461d5337f42c2e9590797	82.3529411764706	82.3529411764706
2877e9e9980619126420db0163ee0779	c4d3f5f09856d59a1ebd1618e137dc57	0.0	0.0
2877e9e9980619126420db0163ee0779	16d76c912992709c8be29b896b8f9417	76.34408602150538	63.44086021505376
2877e9e9980619126420db0163ee0779	71646c64f62c2748740c45b469e0d611	77.14285714285714	72.85714285714286
2877e9e9980619126420db0163ee0779	758bfe4f98e1d0fc26ef37ef7f9688e4	0.0	0.0
2877e9e9980619126420db0163ee0779	cf76849b2d40cd089fa8fe823846b717	75.0	70.45454545454545
